,image_id,cell_id,centroid-0,centroid-1
69983,8,3315,641,653
69984,8,3316,641,1435
69985,8,3317,640,1544
69986,8,3318,641,428
69987,8,3319,643,1522
69988,8,3320,641,1559
69989,8,3321,641,1593
69990,8,3322,642,1738
69991,8,3323,642,1936
69992,8,3324,643,67
69993,8,3325,643,379
69994,8,3326,642,766
69995,8,3327,642,793
69996,8,3328,642,860
69997,8,3329,643,897
69998,8,3330,642,1157
69999,8,3331,643,1362
70000,8,3332,643,1388
70001,8,3333,642,1461
70002,8,3334,643,9
70003,8,3335,644,583
70004,8,3336,645,615
70005,8,3337,644,1488
70006,8,3338,643,1837
70007,8,3339,645,397
70008,8,3340,645,552
70009,8,3341,645,753
70010,8,3342,644,1237
70011,8,3343,644,1376
70012,8,3344,645,825
70013,8,3345,646,1064
70014,8,3346,646,1083
70015,8,3347,646,1138
70016,8,3348,645,1504
70017,8,3349,646,1881
70018,8,3350,646,459
70019,8,3351,647,918
70020,8,3352,645,943
70021,8,3353,646,1255
70022,8,3354,649,1662
70023,8,3355,644,1706
70024,8,3356,648,485
70025,8,3357,647,976
70026,8,3358,647,1291
70027,8,3359,648,1811
70028,8,3360,648,1866
70029,8,3361,649,146
70030,8,3362,649,1038
70031,8,3363,649,1194
70032,8,3364,649,1306
70033,8,3365,648,1345
70034,8,3366,649,1851
70035,8,3367,648,1895
70036,8,3368,649,1947
70037,8,3369,649,247
70038,8,3370,652,471
70039,8,3371,649,1021
70040,8,3372,650,1176
70041,8,3373,649,1770
70042,8,3374,649,1922
70043,8,3375,648,2035
70044,8,3376,651,105
70045,8,3377,651,449
70046,8,3378,650,517
70047,8,3379,651,712
70048,8,3380,650,842
70049,8,3381,651,872
70050,8,3382,650,1115
70051,8,3383,649,1576
70052,8,3384,651,1726
70053,8,3385,650,1751
70054,8,3386,650,1962
70055,8,3387,652,562
70056,8,3388,653,1475
70057,8,3389,651,1603
70058,8,3390,652,1631
70059,8,3391,653,335
70060,8,3392,653,596
70061,8,3393,651,631
70062,8,3394,653,736
70063,8,3395,652,813
70064,8,3396,654,1100
70065,8,3397,653,1541
70066,8,3398,653,1981
70067,8,3399,652,369
70068,8,3400,654,1272
70069,8,3401,653,1321
70070,8,3402,653,1395
70071,8,3403,654,1826
70072,8,3404,654,1907
70073,8,3405,653,2002
70074,8,3406,654,84
70075,8,3407,654,1791
70076,8,3408,654,2022
70077,8,3409,655,178
70078,8,3410,656,286
70079,8,3411,656,383
70080,8,3412,655,690
70081,8,3413,655,1372
70082,8,3414,656,1556
70083,8,3415,657,1001
70084,8,3416,657,1050
70085,8,3417,657,1498
70086,8,3418,656,1618
70087,8,3419,656,1686
70088,8,3420,658,576
70089,8,3421,658,801
70090,8,3422,657,1209
70091,8,3423,659,784
70092,8,3424,658,1081
70093,8,3425,658,1353
70094,8,3426,661,123
70095,8,3427,659,232
70096,8,3428,660,354
70097,8,3429,659,665
70098,8,3430,659,1288
70099,8,3431,659,1734
70100,8,3432,661,154
70101,8,3433,660,830
70102,8,3434,660,857
70103,8,3435,660,933
70104,8,3436,661,944
70105,8,3437,660,987
70106,8,3438,661,1028
70107,8,3439,660,1239
70108,8,3440,661,1588
70109,8,3441,661,1701
70110,8,3442,661,1954
70111,8,3443,663,620
70112,8,3444,661,896
70113,8,3445,663,1452
70114,8,3446,661,1935
70115,8,3447,662,1967
70116,8,3448,663,318
70117,8,3449,662,418
70118,8,3450,662,538
70119,8,3451,662,1129
70120,8,3452,663,1305
70121,8,3453,663,1714
70122,8,3454,664,765
70123,8,3455,664,1062
70124,8,3456,663,1759
70125,8,3457,666,371
70126,8,3458,667,609
70127,8,3459,665,875
70128,8,3460,664,1114
70129,8,3461,665,1149
70130,8,3462,664,1261
70131,8,3463,664,1333
70132,8,3464,666,1685
70133,8,3465,665,1743
70134,8,3466,664,1833
70135,8,3467,666,2043
70136,8,3468,666,957
70137,8,3469,666,1074
70138,8,3470,665,1225
70139,8,3471,665,1490
70140,8,3472,665,1809
70141,8,3473,664,1865
70142,8,3474,667,400
70143,8,3475,667,721
70144,8,3476,666,1016
70145,8,3477,667,1534
70146,8,3478,666,1602
70147,8,3479,667,1923
70148,8,3480,669,213
70149,8,3481,668,648
70150,8,3482,667,1094
70151,8,3483,668,1624
70152,8,3484,668,1849
70153,8,3485,667,1903
70154,8,3486,669,51
70155,8,3487,668,492
70156,8,3488,668,587
70157,8,3489,669,1362
70158,8,3490,667,1881
70159,8,3491,670,88
70160,8,3492,668,267
70161,8,3493,670,444
70162,8,3494,670,979
70163,8,3495,670,1347
70164,8,3496,668,1775
70165,8,3497,671,705
70166,8,3498,670,821
70167,8,3499,670,1168
70168,8,3500,671,1189
70169,8,3501,670,1423
70170,8,3502,669,1638
70171,8,3503,670,1994
70172,8,3504,670,2014
70173,8,3505,671,461
70174,8,3506,672,521
70175,8,3507,671,633
70176,8,3508,672,736
70177,8,3509,672,924
70178,8,3510,672,1567
70179,8,3511,673,429
70180,8,3512,673,561
70181,8,3513,673,938
70182,8,3514,672,1036
70183,8,3515,672,1206
70184,8,3516,672,1515
70185,8,3517,672,1724
70186,8,3518,673,289
70187,8,3519,674,387
70188,8,3520,674,862
70189,8,3521,674,1282
70190,8,3522,675,1003
70191,8,3523,675,1320
70192,8,3524,674,1480
70193,8,3525,674,1677
70194,8,3526,675,1748
70195,8,3527,675,1946
70196,8,3528,675,19
70197,8,3529,676,100
70198,8,3530,675,233
70199,8,3531,675,341
70200,8,3532,676,1052
70201,8,3533,676,1108
70202,8,3534,676,1656
70203,8,3535,675,1694
70204,8,3536,676,1734
70205,8,3537,675,1761
70206,8,3538,676,2041
70207,8,3539,677,765
70208,8,3540,675,843
70209,8,3541,676,1310
70210,8,3542,675,1784
70211,8,3543,676,1962
70212,8,3544,678,2
70213,8,3545,677,141
70214,8,3546,677,198
70215,8,3547,677,474
70216,8,3548,678,1396
70217,8,3549,678,1500
70218,8,3550,678,1977
70219,8,3551,679,748
70220,8,3552,678,1242
70221,8,3553,680,781
70222,8,3554,678,806
70223,8,3555,680,1332
70224,8,3556,676,1608
70225,8,3557,680,581
70226,8,3558,679,679
70227,8,3559,682,909
70228,8,3560,681,1222
70229,8,3561,682,1261
70230,8,3562,684,1443
70231,8,3563,679,1627
70232,8,3564,681,1796
70233,8,3565,682,693
70234,8,3566,683,1071
70235,8,3567,681,1086
70236,8,3568,681,1123
70237,8,3569,682,1384
70238,8,3570,682,1712
70239,8,3571,681,1862
70240,8,3572,682,1919
70241,8,3573,683,1021
70242,8,3574,683,1180
70243,8,3575,682,1352
70244,8,3576,683,1888
70245,8,3577,683,1905
70246,8,3578,684,300
70247,8,3579,684,361
70248,8,3580,683,727
70249,8,3581,684,892
70250,8,3582,684,1143
70251,8,3583,684,1822
70252,8,3584,684,1996
70253,8,3585,684,2045
70254,8,3586,686,1368
70255,8,3587,685,1934
70256,8,3588,686,317
70257,8,3589,685,405
70258,8,3590,687,736
70259,8,3591,687,836
70260,8,3592,687,176
70261,8,3593,686,422
70262,8,3594,687,460
70263,8,3595,687,707
70264,8,3596,686,944
70265,8,3597,686,1043
70266,8,3598,686,1302
70267,8,3599,687,1618
70268,8,3600,686,1845
70269,8,3601,688,245
70270,8,3602,687,656
70271,8,3603,687,1318
70272,8,3604,687,1677
70273,8,3605,689,375
70274,8,3606,685,965
70275,8,3607,689,1102
70276,8,3608,688,1158
70277,8,3609,691,1343
70278,8,3610,691,1407
70279,8,3611,689,1507
70280,8,3612,683,1587
70281,8,3613,688,1741
70282,8,3614,689,154
70283,8,3615,690,857
70284,8,3616,689,992
70285,8,3617,690,1487
70286,8,3618,689,1551
70287,8,3619,690,1566
70288,8,3620,690,1756
70289,8,3621,690,1773
70290,8,3622,691,113
70291,8,3623,690,259
70292,8,3624,691,273
70293,8,3625,690,483
70294,8,3626,690,765
70295,8,3627,690,1462
70296,8,3628,690,1727
70297,8,3629,691,2009
70298,8,3630,692,72
70299,8,3631,691,559
70300,8,3632,692,1805
70301,8,3633,692,1988
70302,8,3634,692,212
70303,8,3635,693,229
70304,8,3636,693,595
70305,8,3637,693,642
70306,8,3638,693,816
70307,8,3639,693,1058
70308,8,3640,693,1130
70309,8,3641,692,1953
70310,8,3642,694,436
70311,8,3643,694,794
70312,8,3644,694,1288
70313,8,3645,694,719
70314,8,3646,692,926
70315,8,3647,695,1011
70316,8,3648,694,1274
70317,8,3649,695,339
70318,8,3650,697,1076
70319,8,3651,695,1385
70320,8,3652,696,1896
70321,8,3653,697,575
70322,8,3654,697,1185
70323,8,3655,697,1200
70324,8,3656,698,142
70325,8,3657,697,730
70326,8,3658,697,1031
70327,8,3659,699,1046
70328,8,3660,698,1214
70329,8,3661,699,1314
70330,8,3662,698,1335
70331,8,3663,697,1519
70332,8,3664,698,1601
70333,8,3665,698,1700
70334,8,3666,697,1868
70335,8,3667,699,629
70336,8,3668,698,1324
70337,8,3669,698,1630
70338,8,3670,699,1917
70339,8,3671,697,47
70340,8,3672,700,373
70341,8,3673,700,543
70342,8,3674,699,1248
70343,8,3675,699,1780
70344,8,3676,699,1928
70345,8,3677,700,2041
70346,8,3678,701,613
70347,8,3679,700,1112
70348,8,3680,701,1147
70349,8,3681,700,1168
70350,8,3682,701,1536
70351,8,3683,701,1670
70352,8,3684,700,1824
70353,8,3685,701,2028
70354,8,3686,702,199
70355,8,3687,702,321
70356,8,3688,701,420
70357,8,3689,701,468
70358,8,3690,702,656
70359,8,3691,701,1398
70360,8,3692,702,1501
70361,8,3693,701,1646
70362,8,3694,701,1761
70363,8,3695,702,97
70364,8,3696,702,956
70365,8,3697,704,236
70366,8,3698,703,695
70367,8,3699,703,713
70368,8,3700,705,751
70369,8,3701,704,830
70370,8,3702,704,847
70371,8,3703,703,898
70372,8,3704,703,1442
70373,8,3705,705,915
70374,8,3706,705,977
70375,8,3707,705,1088
70376,8,3708,705,1740
70377,8,3709,705,1838
70378,8,3710,704,1907
70379,8,3711,704,1961
70380,8,3712,705,2000
70381,8,3713,706,1260
70382,8,3714,705,1302
70383,8,3715,705,1343
70384,8,3716,706,1429
70385,8,3717,706,1487
70386,8,3718,706,1576
70387,8,3719,705,1685
70388,8,3720,706,1810
70389,8,3721,705,1943
70390,8,3722,705,1976
70391,8,3723,706,352
70392,8,3724,707,673
70393,8,3725,707,861
70394,8,3726,707,996
70395,8,3727,706,1614
70396,8,3728,706,1795
70397,8,3729,707,1371
70398,8,3730,708,1473
70399,8,3731,707,1884
70400,8,3732,708,9
70401,8,3733,709,558
70402,8,3734,708,1063
70403,8,3735,709,805
70404,8,3736,708,933
70405,8,3737,709,1128
70406,8,3738,710,1552
70407,8,3739,710,1721
70408,8,3740,710,1768
70409,8,3741,711,54
70410,8,3742,711,252
70411,8,3743,711,280
70412,8,3744,710,381
70413,8,3745,712,1020
70414,8,3746,711,1276
70415,8,3747,712,1625
70416,8,3748,711,1856
70417,8,3749,710,1871
70418,8,3750,711,779
70419,8,3751,712,1162
70420,8,3752,709,1411
70421,8,3753,711,2031
70422,8,3754,712,78
70423,8,3755,712,335
70424,8,3756,713,477
70425,8,3757,712,1036
70426,8,3758,712,1185
70427,8,3759,713,1206
70428,8,3760,712,1326
70429,8,3761,714,1784
70430,8,3762,713,729
70431,8,3763,714,1104
70432,8,3764,714,1148
70433,8,3765,714,1821
70434,8,3766,715,149
70435,8,3767,714,436
70436,8,3768,715,1914
70437,8,3769,717,130
70438,8,3770,716,190
70439,8,3771,716,210
70440,8,3772,715,395
70441,8,3773,716,873
70442,8,3774,716,960
70443,8,3775,716,1248
70444,8,3776,716,1514
70445,8,3777,716,1703
70446,8,3778,716,1754
70447,8,3779,716,1929
70448,8,3780,716,1991
70449,8,3781,716,2018
70450,8,3782,717,231
70451,8,3783,717,1175
70452,8,3784,717,1452
70453,8,3785,718,490
70454,8,3786,719,709
70455,8,3787,719,984
70456,8,3788,719,1010
70457,8,3789,719,1844
70458,8,3790,719,1877
70459,8,3791,719,354
70460,8,3792,719,1419
70461,8,3793,720,1651
70462,8,3794,719,1684
70463,8,3795,719,1953
70464,8,3796,721,2038
70465,8,3797,720,66
70466,8,3798,720,541
70467,8,3799,720,588
70468,8,3800,721,604
70469,8,3801,720,651
70470,8,3802,720,853
70471,8,3803,720,892
70472,8,3804,721,926
70473,8,3805,720,1075
70474,8,3806,721,1335
70475,8,3807,720,1799
70476,8,3808,720,1894
70477,8,3809,721,687
70478,8,3810,721,1620
70479,8,3811,722,1976
70480,8,3812,724,109
70481,8,3813,723,268
70482,8,3814,725,914
70483,8,3815,722,998
70484,8,3816,720,1230
70485,8,3817,723,1566
70486,8,3818,723,1609
70487,8,3819,722,1665
70488,8,3820,723,323
70489,8,3821,723,800
70490,8,3822,723,1299
70491,8,3823,724,1490
70492,8,3824,724,1787
70493,8,3825,725,175
70494,8,3826,725,467
70495,8,3827,724,768
70496,8,3828,725,818
70497,8,3829,724,1283
70498,8,3830,725,1385
70499,8,3831,724,1772
70500,8,3832,726,1044
70501,8,3833,726,1145
70502,8,3834,725,1191
70503,8,3835,725,1264
70504,8,3836,725,1544
70505,8,3837,726,2005
70506,8,3838,726,85
70507,8,3839,727,1090
70508,8,3840,727,1122
70509,8,3841,726,1695
70510,8,3842,726,1708
70511,8,3843,726,1808
70512,8,3844,727,1865
70513,8,3845,727,1920
70514,8,3846,727,974
70515,8,3847,728,1109
70516,8,3848,728,1317
70517,8,3849,728,1433
70518,8,3850,729,729
70519,8,3851,728,751
70520,8,3852,728,1591
70521,8,3853,728,1630
70522,8,3854,728,1719
70523,8,3855,729,1821
70524,8,3856,728,1835
70525,8,3857,730,196
70526,8,3858,730,506
70527,8,3859,729,571
70528,8,3860,729,1159
70529,8,3861,729,1454
70530,8,3862,729,1940
70531,8,3863,730,256
70532,8,3864,731,647
70533,8,3865,731,666
70534,8,3866,731,956
70535,8,3867,731,1355
70536,8,3868,730,1467
70537,8,3869,730,1531
70538,8,3870,731,1959
70539,8,3871,730,144
70540,8,3872,731,222
70541,8,3873,732,242
70542,8,3874,732,481
70543,8,3875,731,782
70544,8,3876,731,1065
70545,8,3877,731,1134
70546,8,3878,732,1749
70547,8,3879,733,158
70548,8,3880,733,553
70549,8,3881,733,711
70550,8,3882,732,1683
70551,8,3883,733,274
70552,8,3884,733,434
70553,8,3885,733,1250
70554,8,3886,734,1878
70555,8,3887,734,939
70556,8,3888,735,1419
70557,8,3889,733,1732
70558,8,3890,735,1853
70559,8,3891,735,1993
70560,8,3892,734,2044
70561,8,3893,736,47
70562,8,3894,738,378
70563,8,3895,737,1647
70564,8,3896,735,1791
70565,8,3897,735,1978
70566,8,3898,736,2030
70567,8,3899,737,856
70568,8,3900,736,886
70569,8,3901,738,1219
70570,8,3902,737,1270
70571,8,3903,737,1288
70572,8,3904,738,331
70573,8,3905,738,1200
70574,8,3906,738,1570
70575,8,3907,737,1708
70576,8,3908,737,1762
70577,8,3909,739,420
70578,8,3910,738,627
70579,8,3911,739,973
70580,8,3912,739,1053
70581,8,3913,738,1339
70582,8,3914,739,1617
70583,8,3915,738,1775
70584,8,3916,739,1808
70585,8,3917,739,182
70586,8,3918,739,290
70587,8,3919,739,904
70588,8,3920,740,1099
70589,8,3921,739,1374
70590,8,3922,740,1496
70591,8,3923,739,1968
70592,8,3924,740,457
70593,8,3925,741,797
70594,8,3926,741,1170
70595,8,3927,739,1447
70596,8,3928,741,1553
70597,8,3929,741,1696
70598,8,3930,743,96
70599,8,3931,741,127
70600,8,3932,743,311
70601,8,3933,741,405
70602,8,3934,743,686
70603,8,3935,742,769
70604,8,3936,741,1669
70605,8,3937,743,80
70606,8,3938,742,588
70607,8,3939,743,993
70608,8,3940,743,1928
70609,8,3941,743,1950
70610,8,3942,743,172
70611,8,3943,744,263
70612,8,3944,742,701
70613,8,3945,744,1079
70614,8,3946,743,1144
70615,8,3947,743,1185
70616,8,3948,744,1409
70617,8,3949,744,1513
70618,8,3950,743,1829
70619,8,3951,744,1868
70620,8,3952,745,57
70621,8,3953,745,202
70622,8,3954,744,732
70623,8,3955,745,1462
70624,8,3956,745,491
70625,8,3957,746,959
70626,8,3958,745,1842
70627,8,3959,745,2008
70628,8,3960,746,353
70629,8,3961,747,651
70630,8,3962,747,717
70631,8,3963,746,820
70632,8,3964,746,839
70633,8,3965,747,1012
70634,8,3966,747,1250
70635,8,3967,746,1745
70636,8,3968,747,1115
70637,8,3969,747,1478
70638,8,3970,747,1602
70639,8,3971,748,112
70640,8,3972,750,542
70641,8,3973,748,1036
70642,8,3974,749,1161
70643,8,3975,748,1798
70644,8,3976,748,1816
70645,8,3977,749,1898
70646,8,3978,749,506
70647,8,3979,748,750
70648,8,3980,749,1206
70649,8,3981,750,1757
70650,8,3982,750,2020
70651,8,3983,751,145
70652,8,3984,750,607
70653,8,3985,750,877
70654,8,3986,750,1265
70655,8,3987,751,1390
70656,8,3988,750,1433
70657,8,3989,751,1568
70658,8,3990,751,1974
70659,8,3991,752,948
70660,8,3992,751,1363
70661,8,3993,751,1530
70662,8,3994,752,1713
70663,8,3995,751,1939
70664,8,3996,751,238
70665,8,3997,753,429
70666,8,3998,752,976
70667,8,3999,752,1289
70668,8,4000,752,1306
70669,8,4001,752,1582
70670,8,4002,753,446
70671,8,4003,757,675
70672,8,4004,753,785
70673,8,4005,754,932
70674,8,4006,754,1226
70675,8,4007,754,1643
70676,8,4008,753,1775
70677,8,4009,753,1994
70678,8,4010,755,76
70679,8,4011,754,188
70680,8,4012,753,1066
70681,8,4013,755,1195
70682,8,4014,755,1350
70683,8,4015,754,1689
70684,8,4016,754,1701
70685,8,4017,756,519
70686,8,4018,755,1098
70687,8,4019,756,1132
70688,8,4020,756,1454
70689,8,4021,755,1661
70690,8,4022,756,2034
70691,8,4023,756,632
70692,8,4024,757,811
70693,8,4025,757,1151
70694,8,4026,755,1407
70695,8,4027,757,1878
70696,8,4028,756,326
70697,8,4029,757,894
70698,8,4030,757,1328
70699,8,4031,756,1619
70700,8,4032,759,468
70701,8,4033,758,1500
70702,8,4034,758,1838
70703,8,4035,758,1860
70704,8,4036,759,865
70705,8,4037,759,1021
70706,8,4038,760,1117
70707,8,4039,760,1378
70708,8,4040,760,1484
70709,8,4041,760,1815
70710,8,4042,760,1922
70711,8,4043,759,1959
70712,8,4044,761,276
70713,8,4045,760,1082
70714,8,4046,761,1671
70715,8,4047,761,405
70716,8,4048,761,455
70717,8,4049,762,661
70718,8,4050,762,831
70719,8,4051,762,1006
70720,8,4052,761,1205
70721,8,4053,762,1747
70722,8,4054,763,61
70723,8,4055,762,163
70724,8,4056,762,554
70725,8,4057,762,572
70726,8,4058,763,595
70727,8,4059,762,694
70728,8,4060,763,799
70729,8,4061,763,989
70730,8,4062,764,1804
70731,8,4063,762,1985
70732,8,4064,762,741
70733,8,4065,761,767
70734,8,4066,762,1237
70735,8,4067,764,1260
70736,8,4068,763,1423
70737,8,4069,763,1708
70738,8,4070,764,1732
70739,8,4071,764,1825
70740,8,4072,764,336
70741,8,4073,764,705
70742,8,4074,765,785
70743,8,4075,764,1053
70744,8,4076,764,1179
70745,8,4077,765,1764
70746,8,4078,765,1943
70747,8,4079,765,125
70748,8,4080,766,528
70749,8,4081,765,720
70750,8,4082,767,143
70751,8,4083,766,372
70752,8,4084,767,616
70753,8,4085,766,908
70754,8,4086,767,1165
70755,8,4087,767,1340
70756,8,4088,766,1786
70757,8,4089,768,1141
70758,8,4090,767,1366
70759,8,4091,764,1546
70760,8,4092,768,1656
70761,8,4093,767,2012
70762,8,4094,767,299
70763,8,4095,769,438
70764,8,4096,767,504
70765,8,4097,768,852
70766,8,4098,768,1589
70767,8,4099,769,1682
70768,8,4100,769,1898
70769,8,4101,770,209
70770,8,4102,770,923
70771,8,4103,769,953
70772,8,4104,769,1100
70773,8,4105,769,1511
70774,8,4106,770,2040
70775,8,4107,770,1122
70776,8,4108,770,1193
70777,8,4109,770,1473
70778,8,4110,771,1570
70779,8,4111,771,1972
70780,8,4112,771,353
70781,8,4113,771,419
70782,8,4114,771,971
70783,8,4115,771,1208
70784,8,4116,772,1353
70785,8,4117,771,1435
70786,8,4118,771,1454
70787,8,4119,775,476
70788,8,4120,774,631
70789,8,4121,772,1032
70790,8,4122,773,1246
70791,8,4123,773,1272
70792,8,4124,773,1855
70793,8,4125,774,537
70794,8,4126,773,896
70795,8,4127,774,1078
70796,8,4128,774,1885
70797,8,4129,775,252
70798,8,4130,774,780
70799,8,4131,774,940
70800,8,4132,775,1312
70801,8,4133,774,1378
70802,8,4134,775,490
70803,8,4135,776,1634
70804,8,4136,775,1752
70805,8,4137,776,1778
70806,8,4138,775,1869
70807,8,4139,776,1957
70808,8,4140,775,183
70809,8,4141,776,322
70810,8,4142,777,512
70811,8,4143,776,689
70812,8,4144,776,1607
70813,8,4145,778,32
70814,8,4146,777,649
70815,8,4147,778,1001
70816,8,4148,778,1290
70817,8,4149,777,1817
70818,8,4150,777,1997
70819,8,4151,778,554
70820,8,4152,778,760
70821,8,4153,778,1229
70822,8,4154,778,1415
70823,8,4155,778,1492
70824,8,4156,779,1536
70825,8,4157,778,1918
70826,8,4158,778,1943
70827,8,4159,781,582
70828,8,4160,779,668
70829,8,4161,779,796
70830,8,4162,780,830
70831,8,4163,779,1017
70832,8,4164,779,1334
70833,8,4165,780,1707
70834,8,4166,783,91
70835,8,4167,781,144
70836,8,4168,780,703
70837,8,4169,780,606
70838,8,4170,782,1132
70839,8,4171,782,1153
70840,8,4172,781,1258
70841,8,4173,781,1692
70842,8,4174,782,1797
70843,8,4175,782,2029
70844,8,4176,782,873
70845,8,4177,780,1111
70846,8,4178,785,283
70847,8,4179,783,739
70848,8,4180,784,983
70849,8,4181,783,1736
70850,8,4182,783,1765
70851,8,4183,783,1837
70852,8,4184,787,2
70853,8,4185,785,266
70854,8,4186,784,443
70855,8,4187,784,720
70856,8,4188,786,911
70857,8,4189,784,1673
70858,8,4190,784,1894
70859,8,4191,784,1982
70860,8,4192,786,460
70861,8,4193,786,1072
70862,8,4194,785,1094
70863,8,4195,786,1450
70864,8,4196,785,1547
70865,8,4197,786,776
70866,8,4198,787,896
70867,8,4199,786,1392
70868,8,4200,786,1462
70869,8,4201,785,1655
70870,8,4202,786,1722
70871,8,4203,787,1878
70872,8,4204,786,155
70873,8,4205,785,813
70874,8,4206,790,961
70875,8,4207,787,1052
70876,8,4208,786,1369
70877,8,4209,787,1749
70878,8,4210,787,1776
70879,8,4211,789,858
70880,8,4212,789,1216
70881,8,4213,788,1436
70882,8,4214,789,1516
70883,8,4215,789,1907
70884,8,4216,790,299
70885,8,4217,790,1030
70886,8,4218,790,1417
70887,8,4219,789,1479
70888,8,4220,788,1584
70889,8,4221,791,1633
70890,8,4222,789,1937
70891,8,4223,789,1956
70892,8,4224,794,170
70893,8,4225,791,339
70894,8,4226,790,504
70895,8,4227,788,530
70896,8,4228,791,554
70897,8,4229,791,998
70898,8,4230,791,1244
70899,8,4231,792,1971
70900,8,4232,791,2002
70901,8,4233,792,221
70902,8,4234,792,311
70903,8,4235,791,596
70904,8,4236,792,615
70905,8,4237,792,637
70906,8,4238,791,682
70907,8,4239,792,1197
70908,8,4240,792,1325
70909,8,4241,792,1558
70910,8,4242,791,2014
70911,8,4243,793,416
70912,8,4244,791,655
70913,8,4245,793,1271
70914,8,4246,792,1619
70915,8,4247,795,398
70916,8,4248,793,1012
70917,8,4249,793,1302
70918,8,4250,794,1697
70919,8,4251,794,2037
70920,8,4252,794,125
70921,8,4253,794,486
70922,8,4254,795,667
70923,8,4255,794,945
70924,8,4256,796,1085
70925,8,4257,795,1121
70926,8,4258,795,1346
70927,8,4259,796,107
70928,8,4260,796,709
70929,8,4261,796,790
70930,8,4262,794,1533
70931,8,4263,796,1823
70932,8,4264,796,193
70933,8,4265,797,357
70934,8,4266,796,695
70935,8,4267,796,1805
70936,8,4268,798,763
70937,8,4269,797,926
70938,8,4270,798,1180
70939,8,4271,797,1498
70940,8,4272,798,1785
70941,8,4273,797,1860
70942,8,4274,797,1924
70943,8,4275,797,252
70944,8,4276,798,1207
70945,8,4277,798,1315
70946,8,4278,799,1448
70947,8,4279,798,1600
70948,8,4280,798,1683
70949,8,4281,799,1889
70950,8,4282,799,519
70951,8,4283,800,724
70952,8,4284,799,987
70953,8,4285,799,1225
70954,8,4286,799,1989
70955,8,4287,801,59
70956,8,4288,801,235
70957,8,4289,800,587
70958,8,4290,800,832
70959,8,4291,804,975
70960,8,4292,800,1104
70961,8,4293,801,1423
70962,8,4294,800,1737
70963,8,4295,801,563
70964,8,4296,802,873
70965,8,4297,802,1040
70966,8,4298,802,1284
70967,8,4299,801,1360
70968,8,4300,801,1466
70969,8,4301,802,1670
70970,8,4302,801,1872
70971,8,4303,802,29
70972,8,4304,803,1136
70973,8,4305,801,1161
70974,8,4306,802,1767
70975,8,4307,802,1840
70976,8,4308,802,1905
70977,8,4309,803,1953
70978,8,4310,802,2044
70979,8,4311,804,1025
70980,8,4312,803,1375
70981,8,4313,804,1750
70982,8,4314,803,150
70983,8,4315,805,321
70984,8,4316,804,374
70985,8,4317,805,546
70986,8,4318,804,745
70987,8,4319,805,1508
70988,8,4320,805,1718
70989,8,4321,806,809
70990,8,4322,805,2012
70991,8,4323,808,111
70992,8,4324,807,1483
70993,8,4325,806,300
70994,8,4326,808,890
70995,8,4327,808,1005
70996,8,4328,808,1069
70997,8,4329,808,1263
70998,8,4330,807,1334
70999,8,4331,808,1704
71000,8,4332,808,225
71001,8,4333,810,139
71002,8,4334,809,187
71003,8,4335,809,505
71004,8,4336,809,633
71005,8,4337,809,1450
71006,8,4338,810,1939
71007,8,4339,811,271
71008,8,4340,810,437
71009,8,4341,811,775
71010,8,4342,811,849
71011,8,4343,810,1319
71012,8,4344,810,1345
71013,8,4345,809,1402
71014,8,4346,811,1817
71015,8,4347,812,89
71016,8,4348,811,571
71017,8,4349,809,650
71018,8,4350,812,718
71019,8,4351,812,938
71020,8,4352,811,1179
71021,8,4353,811,1248
71022,8,4354,812,1791
71023,8,4355,812,1917
71024,8,4356,813,482
71025,8,4357,811,681
71026,8,4358,812,1223
71027,8,4359,813,1277
71028,8,4360,812,1300
71029,8,4361,813,1461
71030,8,4362,812,1541
71031,8,4363,813,1663
71032,8,4364,812,1690
71033,8,4365,813,211
71034,8,4366,815,249
71035,8,4367,814,341
71036,8,4368,813,529
71037,8,4369,815,698
71038,8,4370,813,918
71039,8,4371,813,988
71040,8,4372,812,1628
71041,8,4373,814,1953
71042,8,4374,813,2029
71043,8,4375,814,2042
71044,8,4376,815,455
71045,8,4377,815,830
71046,8,4378,814,957
71047,8,4379,814,1049
71048,8,4380,814,1737
71049,8,4381,815,1898
71050,8,4382,816,155
71051,8,4383,816,172
71052,8,4384,816,735
71053,8,4385,815,1388
71054,8,4386,816,1834
71055,8,4387,816,1979
71056,8,4388,816,408
71057,8,4389,816,664
71058,8,4390,816,1166
71059,8,4391,816,1880
71060,8,4392,816,1996
71061,8,4393,817,2017
71062,8,4394,816,791
71063,8,4395,818,1112
71064,8,4396,818,1191
71065,8,4397,818,1290
71066,8,4398,815,1440
71067,8,4399,818,1473
71068,8,4400,818,1774
71069,8,4401,819,1147
71070,8,4402,819,1563
71071,8,4403,820,122
71072,8,4404,821,616
71073,8,4405,820,816
71074,8,4406,820,864
71075,8,4407,820,1093
71076,8,4408,819,1506
71077,8,4409,819,1964
71078,8,4410,821,584
71079,8,4411,821,1348
71080,8,4412,820,1524
71081,8,4413,821,1651
71082,8,4414,821,1672
71083,8,4415,821,308
71084,8,4416,822,367
71085,8,4417,821,384
71086,8,4418,823,466
71087,8,4419,818,1419
71088,8,4420,821,1455
71089,8,4421,822,1491
71090,8,4422,819,1604
71091,8,4423,821,1803
71092,8,4424,822,353
